"energy","danceability","tempo","valence","views","likes","stream"
"0.798","0.239","141.228","0.292","32655","905","8601497"
"0.917","0.531","101.829","0.393","10028517","72993","25501166"
"0.971","0.252","137.497","0.305","4937851","44197","9313402"
"0.284","0.553","136.112","0.374","2982763","29142","8154216"
"0.476","0.334","147.532","0.189","2155514","17596","8923768"
"0.336","0.544","136.516","0.298","228569","3893","9025600"
"0.872","0.326","173.381","0.492","76651511","337632","142884122"
"0.672","0.419","105.212","0.304","238956885","1087412","168134833"
"0.48","0.586","79.873","0.488","90797634","386958","64413552"
"0.837","0.204","171.514","0.392","37034731","165107","77552106"
"0.681","0.459","125.02","0.68","29296831","127928","46414630"
"0.561","0.366","150.425","0.363","238956885","1087412","31524233"
"0.485","0.311","77.355","0.225","324515","9940","576499792"
"0.821","0.48","162.533","0.867","23972","388","20266537"
"0.888","0.564","112.234","0.461","5990574","44828","11544473"
"0.363","0.356","120.546","0.228","164681","2846","14640899"
"0.626","0.409","170.949","0.305","352839","4279","12397317"
"0.698","0.555","168.12","0.816","416894899","1926902","383783920"
"0.497","0.61","85.031","0.739","204233282","974735","194580528"
"0.76","0.584","104.101","0.325","164859681","777930","83442006"
"0.871","0.628","106.101","0.615","50911232","352464","80315011"
"0.782","0.481","169.985","0.648","15451333","52120","42075273"
"0.607","0.581","102.03","0.213","17444953","97465","28149038"
"0.669","0.652","116.088","0.834","15530876","68607","24404516"
"0.673","0.757","110.136","0.661","10404448","53684","12877730"
"0.936","0.418","111.558","0.429","102674","865","0"
"0.171","0.49","100.011","0.476","915780","4843","9973431"
"0.784","0.669","125.993","0.517","27148915","306702","561368460"
"0.941","0.672","130.218","0.754","15086349","100835","90150683"
"0.937","0.711","134.21","0.57","9680960","48354","33263415"
"0.914","0.689","128.013","0.465","2934756","41589","24350569"
"0.878","0.658","130.009","0.907","20938295","113724","30266063"
"0.851","0.687","137.991","0.548","82176302","406537","13604428"
"0.981","0.673","134.985","0.662","987385","9930","0"
"0.904","0.656","128.007","0.243","296464","3562","9100660"
"0.875","0.732","132.987","0.933","143728","1304","0"
"0.893","0.794","130.231","0.718","15086349","100835","6160219"
"0.048","0.179","72.93","0.0278","1806129","29628","54074440"
"0.308","0.318","103.925","0.0592","362461","3825","57771490"
"0.0118","0.474","79.1","0.0656","118957","1767","29909265"
"0.126","0.288","66.294","0.179","156466","1424","9379203"
"0.241","0.321","128.98","0.0795","451489","8656","29882589"
"0.313","0.137","97.365","0.131","663502","10725","20783899"
"0.391","0.708","132.015","0.849","408601","11475","11088676"
"0.371","0.242","102.194","0.102","210552","4588","29334794"
"0.18","0.189","102.497","0.0569","198321","1998","15327008"
"0.014","0.151","66.96","0.0386","75205","688","11471847"
"0.351","0.67","101.384","0.45","47677055","335189","193343622"
"0.813","0.427","106.859","0.344","8726136","58295","9999321"
"0.495","0.684","101.999","0.528","5249475","28501","36940149"
"0.859","0.411","112.228","0.36","89079","621","1948126"
"0.523","0.625","148.03","0.723","3349316","22232","19385881"
"0.797","0.553","115.724","0.454","59254779","432166","8753204"
"0.424","0.72","110.811","0.582","8700106","75618","17283126"
"0.593","0.57","197.177","0.767","266445","1602","9053966"
"0.631","0.267","185.001","0.463","5212294","27521","5085132"
"0.527","0.731","124.567","0.692","372884","1854","8153860"
"0.11","0.194","68.079","0.0395","1447128","14789","52877711"
"0.0735","0.12","87.657","0.0378","49017254","223991","60818075"
"0.0297","0.189","81.635","0.0855","206631","1521","15072141"
"0.0504","0.0876","170.05","0.0912","251703","1379","24422351"
"0.00358","0.436","173.788","0.15","29138","211","4075793"
"0.377","0.401","84.332","0.103","9914343","28036","23064044"
"0.0123","0.0947","86.902","0.0366","23428","401","4115973"
"0.369","0.143","75.465","0.396","17803","183","3442840"
"0.217","0.286","138.225","0.0389","6895420","74790","185314083"
"0.0735","0.12","87.657","0.0378","451292","4840","60818075"
"0.0297","0.189","81.635","0.0855","206631","1521","15072141"
"0.145","0.171","78.36","0.0395","867379","12136","12160580"
"0.136","0.123","72.363","0.037","1337410","17247","20702028"
"0.377","0.401","84.332","0.103","6895420","74790","23064044"
"0.0123","0.0947","86.902","0.0366","23428","401","4115973"
"0.0163","0.192","100.074","0.0357","324114","1812","13263138"
"0.0594","0.201","127.75","0.0439","6895420","74790","6370464"
"0.0118","0.237","109.537","0.0307","96449","1738","6110761"
"0.432","0.493","97.931","0.13","798129","15827","3561830"
"0.0262","0.41","142.138","0.237","17928938","393154","25043127"
"0.0455","0.167","74.49","0.0314","80247","1032","465766"
"0.471","0.542","81.054","0.503","554396","5535","0"
"0.0931","0.475","134.217","0.188","1816668","51222","27567121"
"0.105","0.259","87.024","0.0396","877955","22750","25100188"
"0.475","0.201","73.563","0.0398","4144074","45911","21826083"
"0.242","0.282","78.976","0.196","3013914","29353","28297903"
"0.562","0.235","123.697","0.15","199668","1066","14342919"
"0.524","0.744","137.566","0.771","270422","7665","22132201"
"0.531","0.694","75.003","0.949","41527071","170867","102759112"
"0.523","0.827","148.396","0.729","3289088","34012","52407316"
"0.731","0.676","150.151","0.812","3289088","34012","101408935"
"0.411","0.882","98.032","0.866","182158","2890","48135750"
"0.603","0.717","144.018","0.808","44662674","187139","38863662"
"0.56","0.725","69.667","0.777","23098365","67519","13549639"
"0.762","0.69","141.016","0.931","4892949","15325","10014798"
"0.712","0.77","144.018","0.966","1181508","10371","4891471"
"0.614","0.737","146.02","0.573","23098365","67519","25385224"
"0.614","0.553","136.628","0.345","22004876","222256","118473483"
"0.466","0.85","109.936","0.86","19514708","217083","117848464"
"0.765","0.835","110.282","0.855","19514708","217083","23500952"
"0.752","0.682","81.081","0.964","79277","1640","41148706"
"0.385","0.627","205.726","0.766","114932","2358","29730251"
"0.446","0.413","127.979","0.226","572559","6733","10315271"
"0.108","0.467","92.82","0.242","204178","1158","16631075"
"0.534","0.798","114.75","0.848","10637","201","16332677"
"0.23","0.297","79.272","0.15","36492038","193314","44171549"
"0.318","0.343","81.993","0.11","44055309","255656","27410478"
"0.539","0.53","81.686","0.298","140788","1134","19565751"
"0.251","0.576","143.958","0.251","238641","2102","17453665"
"0.31","0.265","181.174","0.194","94066695","522802","17195098"
"0.255","0.253","175.548","0.068","106383","821","13120859"
"0.42","0.332","151.47","0.158","94066695","522802","10714717"
"0.327","0.39","58.45","0.198","11844330","56995","10877089"
"0.358","0.324","134.363","0.107","22453592","187418","31233842"
"0.269","0.423","139.829","0.134","15609999","57744","10934323"
"0.678","0.659","106.186","0.647","37847454","187287","352797467"
"0.363","0.631","138.367","0.266","33976678","227936","99926514"
"0.403","0.368","135.384","0.338","16205216","87037","53343802"
"0.661","0.635","108.975","0.857","8943142","64227","8790754"
"0.852","0.658","92.346","0.73","4502433","34833","7311421"
"0.753","0.716","113.404","0.952","6092296","33018","10637181"
"0.0897","0.4","70.387","0.24","14275163","84422","8263500"
"0.602","0.363","184.525","0.81","10087","160","4852856"
"0.357","0.402","111.924","0.305","801727","5828","9640085"
"0.655","0.585","106.113","0.821","23822","326","1805545"
"0.838","0.614","139.955","0.49","27496751","84543","63064627"
"0.722","0.555","148.105","0.659","2943299","11354","26767079"
"0.626","0.367","104.06","0.256","5923834","21666","23499399"
"0.877","0.559","92.533","0.557","5681208","13971","12883125"
"0.824","0.598","92.955","0.416","1746270","6156","9823118"
"0.794","0.574","115.006","0.297","1611257","6759","18423091"
"0.947","0.412","95.122","0.54","4190858","11789","17926814"
"0.92","0.501","104.925","0.652","3877784","10957","18025046"
"0.745","0.578","137.928","0.437","12255474","45293","13133016"
"0.869","0.558","155.978","0.547","1735165","10792","10438182"
"0.0898","0.162","132.047","0.0413","26253","543","73861588"
"0.101","0.21","76.627","0.0352","849705","9548","10374417"
"0.155","0.117","82.866","0.198","338659","3514","3542644"
"0.182","0.132","86.909","0.169","41122","158","2964047"
"0.0433","0.143","66.472","0.146","752426","10654","4191785"
"0.107","0.0996","78.798","0.0785","62255","1237","2633907"
"0.493","0.602","112.979","0.487","1159371","5564","45402928"
"0.188","0.109","65.076","0.205","25110","399","1708985"
"0.0398","0.129","79.282","0.0714","241346","2406","1353161"
"0.659","0.777","125.078","0.465","21274331","261777","87684861"
"0.69","0.815","135.036","0.654","66132611","634720","105559155"
"0.751","0.834","129.935","0.697","53282043","501761","131058784"
"0.933","0.848","139.998","0.506","277518719","2507264","135585062"
"0.73","0.86","133.89","0.93","22849521","218086","64451646"
"0.756","0.896","140.073","0.686","68802204","471247","124329188"
"0.597","0.743","130.104","0.41","31676092","260103","35164871"
"0.852","0.652","144.894","0.62","35024","687","395282"
"0.646","0.818","174.041","0.868","173379044","1348080","120390323"
"0.804","0.91","129.929","0.712","109004269","969005","65709485"
"0.536","0.348","150.586","0.199","44480553","352972","179230151"
"0.328","0.304","119.675","0.243","3115378","58757","21257546"
"0.408","0.457","80.403","0.218","19971854","187909","9559489"
"0.488","0.542","144.236","0.354","17981994","86105","68714708"
"0.358","0.416","80.643","0.116","19971854","187909","36782970"
"0.673","0.491","100.533","0.231","47765726","207224","39893512"
"0.381","0.423","79.231","0.142","500248","1942","15501386"
"0.356","0.39","93.348","0.263","47765726","207224","1605892"
"0.575","0.587","151.914","0.33","20436924","100937","21491085"
"0.873","0.549","97.031","0.523","2130770","6867","7780688"
"0.881","0.789","133.299","0.647","63525181","536535","118965767"
"0.622","0.915","126.983","0.337","2949281","46576","32255139"
"0.84","0.944","136.019","0.89","20686352","191456","43461569"
"0.795","0.729","146.747","0.856","25981717","175241","0"
"0.672","0.864","84.823","0.562","6318195","63410","50349156"
"0.707","0.821","87.033","0.592","3119242","20427","19857332"
"0.412","0.895","122.223","0.183","4490106","63941","20978449"
"0.735","0.806","80.017","0.418","3209887","27277","9245455"
"0.946","0.89","120","0.872","2247816","41622","24100640"
"0.658","0.875","120.557","0.655","240138","3665","2351844"
"0.0545","0.194","140.966","0.0385","131230","1595","21213544"
"0.0525","0.205","88.316","0.0511","893648","11717","30307771"
"0.00571","0.168","78.043","0.0705","15354","273","17449365"
"0.0176","0.254","87.033","0.0637","41297","1184","7167861"
"0.169","0.331","97.836","0.258","4794629","84815","16399790"
"0.111","0.144","54.898","0.0393","37539527","252791","3249991"
"0.0386","0.123","174.824","0.0573","893648","11717","17817206"
"0.106","0.124","78.658","0.0456","37539527","252791","9198339"
"0.0724","0.07","75.518","0.0369","133439","0","5058546"
"0.282","0.359","106.323","0.177","3274490","36656","7648747"
"0.856","0.633","140.155","0.693","7717243","42248","67891990"
"0.808","0.635","132.134","0.768","6633801","33590","40545567"
"0.7","0.568","131.885","0.571","15755794","124605","43706609"
"0.559","0.32","81.931","0.257","6100438","35347","34194298"
"0.849","0.656","98.19","0.497","7296304","44141","25013629"
"0.599","0.656","120.061","0.572","6485462","37499","26003843"
"0.798","0.654","138.43","0.812","13977940","83947","23504221"
"0.254","0.451","97.983","0.393","7414271","52101","24967915"
"0.839","0.674","146.052","0.704","2984207","40653","13149876"
"0.714","0.66","106.067","0.484","3430995","21733","16180479"
"0.586","0.734","109.933","0.762","60487212","512547","223133027"
"0.477","0.231","95.969","0.235","28002970","199831","79452574"
"0.341","0.739","80.958","0.231","125010564","708493","59755582"
"0.467","0.705","119.938","0.522","16613706","76728","36051816"
"0.413","0.429","149.312","0.155","9138174","72098","44455426"
"0.285","0.571","74.967","0.244","23112851","172919","30558899"
"0.575","0.752","86.004","0.569","11330279","92509","11280369"
"0.312","0.625","128.575","0.319","5489416","55862","25496752"
"0.236","0.374","105.898","0.0772","20697543","139567","18843609"
"0.568","0.611","92.018","0.626","3538271","27620","9973597"
"0.673","0.454","163.954","0.827","2370386","73619","43445175"
"0.652","0.49","90.085","0.339","162269","3995","75947814"
"0.804","0.202","179.911","0.418","4871555","63320","43775927"
"0.679","0.373","90.974","0.42","18886","348","18237094"
"0.821","0.478","178.131","0.975","119888","1733","14511572"
"0.583","0.451","77.945","0.582","96118","1252","5536177"
"0.812","0.396","102.151","0.5","2249472","26305","12165364"
"0.619","0.405","160.074","0.243","614258","8761","8163600"
"0.694","0.481","180.117","0.374","382217","2960","9572197"
"0.418","0.396","179.583","0.397","2695895","34320","16696559"
"0.469","0.58","79.696","0.316","25341073","92078","3321961"
"0.879","0.54","105.97","0.513","1284753","23588","6754585"
"0.927","0.666","102.761","0.756","126438","686","7366441"
"0.781","0.794","102.982","0.836","59328268","297954","4355524"
"0.488","0.654","107.986","0.391","631319","21274","1581311"
"0.856","0.511","155.904","0.822","9804645","31054","550587"
"0.791","0.451","103.535","0.541","56882","155","158439"
"0.441","0.5","103.065","0.585","1066356","6904","382290"
"0.991","0.487","131.293","0.441","14897","102","273397"
"0.833","0.715","95.487","0.612","186836956","1336582","293088909"
"0.839","0.727","95.485","0.338","1669595","44156","26687627"
"0.799","0.634","95.046","0.667","24755272","322746","56679118"
"0.661","0.807","89.232","0.894","2279429","14582","3175657"
"0.802","0.765","95.434","0.441","2168849","16843","15737652"
"0.863","0.624","102.084","0.661","888988","5504","4515794"
"0.728","0.784","95.427","0.69","2168849","16843","2503804"
